"Latest: Time (s)","Latest: Potential (mV)"
46.014,252.898681641
46.015,201.541882324
46.016,137.893359375
46.017,69.5589111328
46.018,-3.03760986328
46.019,-76.5760253906
46.02,-143.968579102
46.021,-202.907629395
46.022,-250.496850586
46.023,-284.923095703
46.024,-302.348144531
46.025,-301.40625
46.026,-281.131970215
46.027,-243.903588867
46.028,-191.581347656
46.029,-127.485424805
46.03,-57.7145874023
46.031,15.823828125
46.032,89.3386962891
46.033,157.696691895
46.034,214.257458496
46.035,258.573596191
46.036,288.737768555
46.037,302.866186523
46.038,298.627661133
46.039,275.056750488
46.04,234.060791016
46.041,179.383813477
46.042,115.735290527
46.043,45.5170532227
46.044,-28.9632568359
46.045,-103.443566895
46.046,-172.719909668
46.047,-231.188012695
46.048,-269.82923584
46.049,-292.929199219
46.05,-299.993408203
46.051,-289.632568359
46.052,-260.881237793
46.053,-218.44888916
46.054,-166.597595215
46.055,-103.443566895
46.056,-28.9632568359
46.057,53.0522094727
46.058,122.352099609
46.059,182.20949707
46.06,232.177001953
46.061,268.934436035
46.062,291.092504883
46.063,298.156713867
46.064,284.97019043
46.065,253.840576172
46.066,208.135144043
46.067,152.516271973
46.068,89.8096435547
46.069,18.1785644531
46.07,-57.7145874023
46.071,-125.130688477
46.072,-184.988085938
46.073,-236.368432617
46.074,-274.538708496
46.075,-298.109619141
46.076,-303.760986328
46.077,-290.574462891
46.078,-257.584606934
46.079,-206.67520752
46.08,-144.439526367
46.081,-76.105078125
46.082,6.85228271484
46.083,81.8035400391
46.084,146.370410156
46.085,203.425671387
46.086,248.189208984
46.087,279.295275879
46.088,295.331030273
46.089,294.389135742
46.09,274.585803223
46.091,237.357421875
46.092,188.331811523
46.093,130.829150391
46.094,64.8258911133
46.095,-8.21802978516
46.096,-83.1692871094
46.097,-148.701599121
46.098,-205.262365723
46.099,-251.909692383
46.1,-284.923095703
46.101,-301.877197266
46.102,-300.935302734
46.103,-279.248181152
46.104,-239.665063477
46.105,-182.633349609
46.106,-118.98482666
46.107,-48.7665893555
46.108,34.66171875
46.109,102.54876709
46.11,163.819006348
46.111,217.08314209
46.112,259.044543457
46.113,286.383032227
46.114,299.098608398
46.115,292.976293945
46.116,267.050646973
46.117,224.61829834
46.118,169.470373535
46.119,106.78729248
46.12,37.9583496094
46.121,-36.0274658203
46.122,-109.094934082
46.123,-173.190856934
46.124,-225.98404541
46.125,-266.53260498
46.126,-292.458251953
